"name","email","location","address1","address2","note","phone","city","postal","call_ahead","clinic_date","clinic_opentime","clinic_closetime"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-10-29","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-10-30","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-10-31","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-04","09:00","19:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-05","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-06","09:00","19:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-07","09:00","16:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-08","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-09","09:00","16:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-11","09:00","19:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-12","09:00","19:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-14","11:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-18","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-18","09:00","19:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-19","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-20","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-21","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-22","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-23","09:00","16:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-25","09:00","19:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-26","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-27","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-11-28","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-12-02","09:00","19:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-12-03","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-12-04","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-12-05","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-12-06","09:00","18:00"
"Pharmasave Uxbridge Medical Pharmacy #705","","","29 Toronto Street South","Unit/Suite 1B","NO APPOINTMENT NECESSARY.  Walk-ins welcome at any time from 9am - 7pm on Mondays and 9am-6pm Tuesdays, Wednesdays, and Thursdays.  Walk ins will also be accepted on certain Fridays and Saturdays, please check schedule to verify.","905 862-2800","Uxbridge","L9P1V9","0","2013-12-07","09:00","16:00"
"SOBEYS PHARMACY","","","1377 WILSON ROAD N.","","Please call ahead for appointment.
Thanks","905 440-4690","Oshawa","L1K2Z5","0","2013-10-21","13:00","17:00"
"SOBEYS PHARMACY","","","1377 WILSON ROAD N.","","Please call ahead for appointment.
Thanks","905 440-4690","Oshawa","L1K2Z5","0","2013-10-21","13:00","17:00"
"SOBEYS PHARMACY","","","1377 WILSON ROAD N.","","Please call ahead for appointment.
Thanks","905 440-4690","Oshawa","L1K2Z5","0","2013-10-21","13:00","17:00"
"SHOPPERS DRUG MART #1245  J. L. BAKER SHOPPERS DRUG LTD. ","","","2755 LAURIER ST","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","613 446-0910","Rockland","K4K1A3","1","2013-10-27","09:00","17:00"
"SHOPPERS DRUG MART #1245  J. L. BAKER SHOPPERS DRUG LTD. ","","","2755 LAURIER ST","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","613 446-0910","Rockland","K4K1A3","1","2013-10-31","09:00","17:00"
"SHOPPERS DRUG MART #1245  J. L. BAKER SHOPPERS DRUG LTD. ","","","2755 LAURIER ST","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","613 446-0910","Rockland","K4K1A3","1","2013-10-31","11:00","19:00"
"SHOPPERS DRUG MART #1245  J. L. BAKER SHOPPERS DRUG LTD. ","","","2755 LAURIER ST","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","613 446-0910","Rockland","K4K1A3","1","2013-11-14","09:00","17:00"
"SHOPPERS DRUG MART #1245  J. L. BAKER SHOPPERS DRUG LTD. ","","","2755 LAURIER ST","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","613 446-0910","Rockland","K4K1A3","1","2013-11-14","11:00","19:00"
"Drugstore Pharmacy (Independent Grocer)","phr00891@loblaw.ca","","2737 Laurier Street","","","613 446-4099","Rockland","K4K1A3","1","2013-11-09","10:00","18:00"
"Raymond Arsenean Pharmacy","","","2768 Laurier Street","","We will do walk-ins but people with appointments will be given priority","613-446-6008","Rockland","K4K1K6","1","2013-11-06","09:00","18:00"
"Raymond Arsenean Pharmacy","","","2768 Laurier Street","","We will do walk-ins but people with appointments will be given priority","613-446-6008","Rockland","K4K1K6","1","2013-11-13","09:00","18:00"
"Jean Coutu Pharmacy","","","80 Main Street","","","613 632-2743","Hawkesbury","K6A1A3","0","2013-10-30","10:00","18:00"
"Jean Coutu Pharmacy","","","80 Main Street","","","613 632-2743","Hawkesbury","K6A1A3","0","2013-11-06","10:00","18:00"
"Jean Coutu Pharmacy","","","80 Main Street","","","613 632-2743","Hawkesbury","K6A1A3","0","2013-11-13","09:00","18:00"
"Jean Coutu Pharmacy","","","80 Main Street","","","613 632-2743","Hawkesbury","K6A1A3","0","2013-11-20","09:00","18:00"
"Jean Coutu Pharmacy","","","80 Main Street","","","613 632-2743","Hawkesbury","K6A1A3","0","2013-11-27","09:00","18:00"
"B.E. BEVISS DRUG'S INC. / SHOPPERS DRUG MART #1316","","","703 NOTRE DAME STREET","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","613 443-3669","Embrun","K0A1W1","0","2013-11-15","10:00","15:00"
"B.E. BEVISS DRUG'S INC. / SHOPPERS DRUG MART #1316","","","703 NOTRE DAME STREET","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","613 443-3669","Embrun","K0A1W1","0","2013-11-16","09:00","12:00"
"Drugstore Pharmacy ","","","753 Notre Dame Street Box 189","","","613 443-2357","Embrun","K0A 1W0","0","2013-11-09","10:00","18:00"
"Yurek Pharmacy Ltd","","","519 Talbot St","","No Appointment Necessary; Bring your health card. ","519 631-3330","St. Thomas","N5P1C3","1","2013-10-23","16:00","19:00"
"Yurek Pharmacy Ltd","","","519 Talbot St","","No Appointment Necessary; Bring your health card. ","519 631-3330","St. Thomas","N5P1C3","1","2013-10-29","16:00","19:00"
"Yurek Pharmacy Ltd","","","519 Talbot St","","No Appointment Necessary; Bring your health card. ","519 631-3330","St. Thomas","N5P1C3","1","2013-10-30","16:00","19:00"
"Yurek Pharmacy Ltd","","","519 Talbot St","","No Appointment Necessary; Bring your health card. ","519 631-3330","St. Thomas","N5P1C3","1","2013-11-06","14:00","18:00"
"Yurek Pharmacy Ltd","","","519 Talbot St","","No Appointment Necessary; Bring your health card. ","519 631-3330","St. Thomas","N5P1C3","1","2013-11-12","10:00","12:00"
"Yurek Pharmacy Ltd","","","519 Talbot St","","No Appointment Necessary; Bring your health card. ","519 631-3330","St. Thomas","N5P1C3","1","2013-11-13","10:00","12:00"
"Yurek Pharmacy Ltd","","","519 Talbot St","","No Appointment Necessary; Bring your health card. ","519 631-3330","St. Thomas","N5P1C3","1","2013-11-19","16:00","18:00"
"DRUGStore Pharmacy #4277","","","1020 10th St West","","","519 370-0346","Owen Sound","N4K 5S1","0","2013-11-09","09:00","17:00"
"Pellow Pharmasave","","","232 Durham St E","","Flu shots will be available every Wednesday. Call ahead to make an appointment.","519 881-0151","Walkerton","N0G2V0","1","2013-11-02","09:30","16:00"
"Pellow Pharmasave","","","232 Durham St E","","Flu shots will be available every Wednesday. Call ahead to make an appointment.","519 881-0151","Walkerton","N0G2V0","1","2013-11-07","18:00","20:00"
"Pellow Pharmasave","","","232 Durham St E","","Flu shots will be available every Wednesday. Call ahead to make an appointment.","519 881-0151","Walkerton","N0G2V0","1","2013-11-08","18:00","20:00"
"Pellow Pharmasave","","","232 Durham St E","","Flu shots will be available every Wednesday. Call ahead to make an appointment.","519 881-0151","Walkerton","N0G2V0","1","2013-11-16","09:30","16:00"
"Brown's Guardian Pharmacy","","","331 Durham St PO Box 969","","","519 881-2420","Walkerton","N0G 2V0","0","2013-10-19","09:30","16:30"
"Brown's Guardian Pharmacy","","","331 Durham St PO Box 969","","","519 881-2420","Walkerton","N0G 2V0","0","2013-10-24","09:30","17:30"
"Brown's Guardian Pharmacy","","","331 Durham St PO Box 969","","","519 881-2420","Walkerton","N0G 2V0","0","2013-11-14","09:30","17:30"
"Brown's Guardian Pharmacy","","","331 Durham St PO Box 969","","","519 881-2420","Walkerton","N0G 2V0","0","2013-11-21","09:30","17:30"
"Brown's Guardian Pharmacy","","","331 Durham St PO Box 969","","","519 881-2420","Walkerton","N0G 2V0","0","2013-11-21","09:30","17:30"
"Brown's Guardian Pharmacy","","","331 Durham St PO Box 969","","","519 881-2420","Walkerton","N0G 2V0","0","2013-11-23","09:30","16:30"
"Brown's Guardian Pharmacy","","","331 Durham St PO Box 969","","","519 881-2420","Walkerton","N0G 2V0","0","2013-11-28","09:30","17:30"
